ID longitude latitude risk_index
000735 -3.206105 51.435011 1.4817
000736 -3.206105 51.439706 1.5281
000737 -3.206105 51.444401 1.6025
000738 -3.206105 51.449096 2.3888
000739 -3.206105 51.453791 2.5102
000740 -3.206105 51.458486 2.5317
000741 -3.206105 51.463181 2.4303
000742 -3.206105 51.467876 2.3182
000743 -3.206105 51.472570 2.2444
000744 -3.206105 51.477265 2.2035
000745 -3.206105 51.481960 2.1848
000746 -3.206105 51.486655 2.1823
000747 -3.206105 51.491350 2.1947
000748 -3.206105 51.496045 2.2253
000749 -3.206105 51.500740 2.2824
000750 -3.206105 51.505435 2.3800
000751 -3.206105 51.510130 2.5212
000752 -3.206105 51.514825 2.6349
000753 -3.206105 51.519520 2.5908
000754 -3.206105 51.524215 2.4421
000755 -3.206105 51.528910 2.3131
000756 -3.206105 51.533605 2.2291
000757 -3.206105 51.538300 2.1767
000758 -3.206105 51.542995 2.1432
000759 -3.206105 51.547690 2.1207
000760 -3.206105 51.552385 2.1050
000761 -3.206105 51.557079 1.4787
000762 -3.206105 51.561774 1.4701
000763 -3.206105 51.566469 1.4634
000764 -3.206105 51.571164 1.4581
000765 -3.206105 51.575859 1.4538
000766 -3.206105 51.580554 1.4503
000767 -3.206105 51.585249 1.4473
000768 -3.200634 51.420926 1.4146
000769 -3.200634 51.425621 1.4257
000770 -3.200634 51.430316 1.4406
000771 -3.200634 51.435011 1.4610
000772 -3.200634 51.439706 1.4887
000773 -3.200634 51.444401 2.1988
000774 -3.200634 51.449096 2.2400
000775 -3.200634 51.453791 2.2734
000776 -3.200634 51.458486 2.2808
000777 -3.200634 51.463181 2.2593
000778 -3.200634 51.467876 2.2259
000779 -3.200634 51.472570 2.1965
000780 -3.200634 51.477265 2.1767
000781 -3.200634 51.481960 2.1669
000782 -3.200634 51.486655 2.1663
000783 -3.200634 51.491350 2.1746
000784 -3.200634 51.496045 2.1928
000785 -3.200634 51.500740 2.2221
000786 -3.200634 51.505435 2.2620
000787 -3.200634 51.510130 2.3044
000788 -3.200634 51.514825 2.3293
000789 -3.200634 51.519520 2.3179
000790 -3.200634 51.524215 2.2768
000791 -3.200634 51.528910 2.2284
000792 -3.200634 51.533605 2.1867
000793 -3.200634 51.538300 2.1550
000794 -3.200634 51.542995 2.1316
000795 -3.200634 51.547690 2.1144
000796 -3.200634 51.552385 2.1015
000797 -3.200634 51.557079 1.4767
000798 -3.200634 51.561774 1.4690
000799 -3.200634 51.566469 1.4629
000800 -3.200634 51.571164 1.4579
000801 -3.200634 51.575859 1.4538
000802 -3.200634 51.580554 1.4503
000803 -3.200634 51.585249 1.4475
000804 -3.200634 51.589944 1.4450
000805 -3.195163 51.420926 1.4100
000806 -3.195163 51.425621 1.4186
000807 -3.195163 51.430316 1.4295
000808 -3.195163 51.435011 1.4430
000809 -3.195163 51.439706 2.1335
000810 -3.195163 51.444401 2.1521
000811 -3.195163 51.449096 2.1705
000812 -3.195163 51.453791 2.1841
000813 -3.195163 51.458486 2.1886
000814 -3.195163 51.463181 2.1836
000815 -3.195163 51.467876 2.1731
000816 -3.195163 51.472570 2.1620
000817 -3.195163 51.477265 2.1537
000818 -3.195163 51.481960 2.1496
000819 -3.195163 51.486655 2.1503
000820 -3.195163 51.491350 2.1558
000821 -3.195163 51.496045 2.1661
000822 -3.195163 51.500740 2.1808
000823 -3.195163 51.505435 2.1977
000824 -3.195163 51.510130 2.2128
000825 -3.195163 51.514825 2.2199
000826 -3.195163 51.519520 2.2149
000827 -3.195163 51.524215 2.1989
000828 -3.195163 51.528910 2.1774
000829 -3.195163 51.533605 2.1558
000830 -3.195163 51.538300 2.1366
000831 -3.195163 51.542995 2.1208
000832 -3.195163 51.547690 2.1080
000833 -3.195163 51.552385 2.0977
000834 -3.195163 51.557079 1.4744
000835 -3.195163 51.561774 1.4677
000836 -3.195163 51.566469 1.4621
000837 -3.195163 51.571164 1.4575
000838 -3.195163 51.575859 1.4536
000839 -3.195163 51.580554 1.4503
000840 -3.195163 51.585249 1.4475
000841 -3.195163 51.589944 1.4451
000842 -3.195163 51.594639 1.4430
000843 -3.189692 51.420926 1.4055
000844 -3.189692 51.425621 1.4121
000845 -3.189692 51.430316 1.4200
000846 -3.189692 51.435011 2.1031
000847 -3.189692 51.439706 2.1134
000848 -3.189692 51.444401 2.1240
000849 -3.189692 51.449096 2.1338
000850 -3.189692 51.453791 2.1412
000851 -3.189692 51.458486 2.1448
000852 -3.189692 51.463181 2.1447
000853 -3.189692 51.467876 2.1420
000854 -3.189692 51.472570 2.1385
000855 -3.189692 51.477265 2.1358
000856 -3.189692 51.481960 2.1350
000857 -3.189692 51.486655 2.1365
000858 -3.189692 51.491350 2.1405
000859 -3.189692 51.496045 2.1466
000860 -3.189692 51.500740 2.1543
000861 -3.189692 51.505435 2.1622
000862 -3.189692 51.510130 2.1683
000863 -3.189692 51.514825 2.1704
000864 -3.189692 51.519520 2.1673
000865 -3.189692 51.524215 2.1593
000866 -3.189692 51.528910 2.1480
000867 -3.189692 51.533605 2.1355
000868 -3.189692 51.538300 2.1233
000869 -3.189692 51.542995 2.1122
000870 -3.189692 51.547690 2.1025
000871 -3.189692 51.552385 2.0943
000872 -3.189692 51.557079 1.4723
000873 -3.189692 51.561774 1.4664
000874 -3.189692 51.566469 1.4613
000875 -3.189692 51.571164 1.4570
000876 -3.189692 51.575859 1.4533
000877 -3.189692 51.580554 1.4502
000878 -3.189692 51.585249 1.4474
000879 -3.189692 51.589944 1.4451
000880 -3.189692 51.594639 1.4430
000881 -3.189692 51.599334 1.4412
000882 -3.184221 51.425621 1.4065
000883 -3.184221 51.430316 2.0863
000884 -3.184221 51.435011 2.0927
000885 -3.184221 51.439706 2.0995
000886 -3.184221 51.444401 2.1063
000887 -3.184221 51.449096 2.1125
000888 -3.184221 51.453791 2.1174
000889 -3.184221 51.458486 2.1207
000890 -3.184221 51.463181 2.1222
000891 -3.184221 51.467876 2.1226
000892 -3.184221 51.472570 2.1225
000893 -3.184221 51.477265 2.1227
000894 -3.184221 51.481960 2.1237
000895 -3.184221 51.486655 2.1259
000896 -3.184221 51.491350 2.1292
000897 -3.184221 51.496045 2.1335
000898 -3.184221 51.500740 2.1382
000899 -3.184221 51.505435 2.1425
000900 -3.184221 51.510130 2.1455
000901 -3.184221 51.514825 2.1461
000902 -3.184221 51.519520 2.1438
000903 -3.184221 51.524215 2.1387
000904 -3.184221 51.528910 2.1316
000905 -3.184221 51.533605 2.1233
000906 -3.184221 51.538300 2.1147
000907 -3.184221 51.542995 2.1063
000908 -3.184221 51.547690 2.0986
000909 -3.184221 51.552385 1.4768
000910 -3.184221 51.557079 1.4706
000911 -3.184221 51.561774 1.4653
000912 -3.184221 51.566469 1.4606
000913 -3.184221 51.571164 1.4566
000914 -3.184221 51.575859 1.4531
000915 -3.184221 51.580554 1.4500
000916 -3.184221 51.585249 1.4474
000917 -3.184221 51.589944 1.4450
000918 -3.184221 51.594639 1.4430
000919 -3.184221 51.599334 1.4412
000920 -3.178749 51.425621 1.4018
000921 -3.178749 51.430316 2.0802
000922 -3.178749 51.435011 2.0849
000923 -3.178749 51.439706 2.0898
000924 -3.178749 51.444401 2.0946
000925 -3.178749 51.449096 2.0991
000926 -3.178749 51.453791 2.1029
000927 -3.178749 51.458486 2.1060
000928 -3.178749 51.463181 2.1083
000929 -3.178749 51.467876 2.1100
000930 -3.178749 51.472570 2.1116
000931 -3.178749 51.477265 2.1134
000932 -3.178749 51.481960 2.1157
000933 -3.178749 51.486655 2.1185
000934 -3.178749 51.491350 2.1220
000935 -3.178749 51.496045 2.1259
000936 -3.178749 51.500740 2.1297
000937 -3.178749 51.505435 2.1330
000938 -3.178749 51.510130 2.1350
000939 -3.178749 51.514825 2.1353
000940 -3.178749 51.519520 2.1334
000941 -3.178749 51.524215 2.1295
000942 -3.178749 51.528910 2.1240
000943 -3.178749 51.533605 2.1174
000944 -3.178749 51.538300 2.1103
000945 -3.178749 51.542995 2.1032
000946 -3.178749 51.547690 2.0964
000947 -3.178749 51.552385 1.4752
000948 -3.178749 51.557079 1.4696
000949 -3.178749 51.561774 1.4646
000950 -3.178749 51.566469 1.4601
000951 -3.178749 51.571164 1.4562
000952 -3.178749 51.575859 1.4528
000953 -3.178749 51.580554 1.4499
000954 -3.178749 51.585249 1.4473
000955 -3.178749 51.589944 1.4450
000956 -3.178749 51.594639 1.4430
000957 -3.178749 51.599334 1.4412
000958 -3.178749 51.604029 1.4396
000959 -3.173278 51.425621 1.3322
000960 -3.173278 51.430316 2.0754
000961 -3.173278 51.435011 2.0791
000962 -3.173278 51.439706 2.0828
000963 -3.173278 51.444401 2.0866
000964 -3.173278 51.449096 2.0901
000965 -3.173278 51.453791 2.0934
000966 -3.173278 51.458486 2.0964
000967 -3.173278 51.463181 2.0991
000968 -3.173278 51.467876 2.1017
000969 -3.173278 51.472570 2.1043
000970 -3.173278 51.477265 2.1072
000971 -3.173278 51.481960 2.1105
000972 -3.173278 51.486655 2.1143
000973 -3.173278 51.491350 2.1186
000974 -3.173278 51.496045 2.1232
000975 -3.173278 51.500740 2.1276
000976 -3.173278 51.505435 2.1313
000977 -3.173278 51.510130 2.1338
000978 -3.173278 51.514825 2.1343
000979 -3.173278 51.519520 2.1326
000980 -3.173278 51.524215 2.1289
000981 -3.173278 51.528910 2.1234
000982 -3.173278 51.533605 2.1169
000983 -3.173278 51.538300 2.1098
000984 -3.173278 51.542995 2.1027
000985 -3.173278 51.547690 1.4811
000986 -3.173278 51.552385 1.4749
000987 -3.173278 51.557079 1.4693
000988 -3.173278 51.561774 1.4643
000989 -3.173278 51.566469 1.4599
000990 -3.173278 51.571164 1.4561
000991 -3.173278 51.575859 1.4527
000992 -3.173278 51.580554 1.4497
000993 -3.173278 51.585249 1.4472
000994 -3.173278 51.589944 1.4449
000995 -3.173278 51.594639 1.4429
000996 -3.173278 51.599334 1.4412
000997 -3.173278 51.604029 1.4396
000998 -3.167807 51.425621 1.3291
000999 -3.167807 51.430316 2.0716
001000 -3.167807 51.435011 2.0746
001001 -3.167807 51.439706 2.0777
001002 -3.167807 51.444401 2.0808
001003 -3.167807 51.449096 2.0839
001004 -3.167807 51.453791 2.0869
001005 -3.167807 51.458486 2.0899
001006 -3.167807 51.463181 2.0929
001007 -3.167807 51.467876 2.0961
001008 -3.167807 51.472570 2.0995
001009 -3.167807 51.477265 2.1033
001010 -3.167807 51.481960 2.1078
001011 -3.167807 51.486655 2.1130
001012 -3.167807 51.491350 2.1189
001013 -3.167807 51.496045 2.1253
001014 -3.167807 51.500740 2.1319
001015 -3.167807 51.505435 2.1377
001016 -3.167807 51.510130 2.1418
001017 -3.167807 51.514825 2.1433
001018 -3.167807 51.519520 2.1416
001019 -3.167807 51.524215 2.1369
001020 -3.167807 51.528910 2.1299
001021 -3.167807 51.533605 2.1217
001022 -3.167807 51.538300 2.1131
001023 -3.167807 51.542995 2.1049
001024 -3.167807 51.547690 1.4824
001025 -3.167807 51.552385 1.4756
001026 -3.167807 51.557079 1.4697
001027 -3.167807 51.561774 1.4645
001028 -3.167807 51.566469 1.4599
001029 -3.167807 51.571164 1.4560
001030 -3.167807 51.575859 1.4526
001031 -3.167807 51.580554 1.4497
001032 -3.167807 51.585249 1.4471
001033 -3.167807 51.589944 1.4448
001034 -3.167807 51.594639 1.4428
001035 -3.167807 51.599334 1.4411
001036 -3.162336 51.420926 1.3242
001037 -3.162336 51.425621 1.3265
001038 -3.162336 51.430316 1.3289
001039 -3.162336 51.435011 2.0712
001040 -3.162336 51.439706 2.0738
001041 -3.162336 51.444401 2.0766
001042 -3.162336 51.449096 2.0794
001043 -3.162336 51.453791 2.0823
001044 -3.162336 51.458486 2.0854
001045 -3.162336 51.463181 2.0887
001046 -3.162336 51.467876 2.0923
001047 -3.162336 51.472570 2.0965
001048 -3.162336 51.477265 2.1014
001049 -3.162336 51.481960 2.1073
001050 -3.162336 51.486655 2.1144
001051 -3.162336 51.491350 2.1230
001052 -3.162336 51.496045 2.1330
001053 -3.162336 51.500740 2.1439
001054 -3.162336 51.505435 2.1546
001055 -3.162336 51.510130 2.1630
001056 -3.162336 51.514825 2.1669
001057 -3.162336 51.519520 2.1646
001058 -3.162336 51.524215 2.1568
001059 -3.162336 51.528910 2.1454
001060 -3.162336 51.533605 2.1328
001061 -3.162336 51.538300 2.1206
001062 -3.162336 51.542995 1.4948
001063 -3.162336 51.547690 1.4854
001064 -3.162336 51.552385 1.4774
001065 -3.162336 51.557079 1.4707
001066 -3.162336 51.561774 1.4650
001067 -3.162336 51.566469 1.4602
001068 -3.162336 51.571164 1.4561
001069 -3.162336 51.575859 1.4526
001070 -3.162336 51.580554 1.4496
001071 -3.162336 51.585249 1.4470
001072 -3.162336 51.589944 1.4447
001073 -3.162336 51.594639 1.4427
001074 -3.162336 51.599334 1.4410
001075 -3.156865 51.420926 1.3223
001076 -3.156865 51.425621 1.3243
001077 -3.156865 51.430316 1.3265
001078 -3.156865 51.435011 1.3287
001079 -3.156865 51.439706 2.0708
001080 -3.156865 51.444401 2.0733
001081 -3.156865 51.449096 2.0760
001082 -3.156865 51.453791 2.0789
001083 -3.156865 51.458486 2.0821
001084 -3.156865 51.463181 2.0856
001085 -3.156865 51.467876 2.0898
001086 -3.156865 51.472570 2.0947
001087 -3.156865 51.477265 2.1008
001088 -3.156865 51.481960 2.1084
001089 -3.156865 51.486655 2.1182
001090 -3.156865 51.491350 2.1309
001091 -3.156865 51.496045 2.1469
001092 -3.156865 51.500740 2.1666
001093 -3.156865 51.505435 2.1884
001094 -3.156865 51.510130 2.2080
001095 -3.156865 51.514825 2.2183
001096 -3.156865 51.519520 2.2141
001097 -3.156865 51.524215 2.1972
001098 -3.156865 51.528910 2.1745
001099 -3.156865 51.533605 2.1521
001100 -3.156865 51.538300 1.5179
001101 -3.156865 51.542995 1.5023
001102 -3.156865 51.547690 1.4899
001103 -3.156865 51.552385 1.4800
001104 -3.156865 51.557079 1.4721
001105 -3.156865 51.561774 1.4658
001106 -3.156865 51.566469 1.4605
001107 -3.156865 51.571164 1.4562
001108 -3.156865 51.575859 1.4526
001109 -3.156865 51.580554 1.4495
001110 -3.156865 51.585249 1.4468
001111 -3.156865 51.589944 1.4445
001112 -3.156865 51.594639 1.4426
001113 -3.151393 51.420926 1.3207
001114 -3.151393 51.425621 1.3225
001115 -3.151393 51.430316 1.3244
001116 -3.151393 51.435011 1.3265
001117 -3.151393 51.439706 1.3287
001118 -3.151393 51.444401 2.0708
001119 -3.151393 51.449096 2.0734
001120 -3.151393 51.453791 2.0762
001121 -3.151393 51.458486 2.0795
001122 -3.151393 51.463181 2.0833
001123 -3.151393 51.467876 2.0879
001124 -3.151393 51.472570 2.0936
001125 -3.151393 51.477265 2.1009
001126 -3.151393 51.481960 2.1106
001127 -3.151393 51.486655 2.1237
001128 -3.151393 51.491350 2.1420
001129 -3.151393 51.496045 2.1679
001130 -3.151393 51.500740 2.2045
001131 -3.151393 51.505435 2.2531
001132 -3.151393 51.510130 2.3065
001133 -3.151393 51.514825 2.3401
001134 -3.151393 51.519520 2.3281
001135 -3.151393 51.524215 2.2801
001136 -3.151393 51.528910 2.2260
001137 -3.151393 51.533605 1.5669
001138 -3.151393 51.538300 1.5347
001139 -3.151393 51.542995 1.5117
001140 -3.151393 51.547690 1.4951
001141 -3.151393 51.552385 1.4829
001142 -3.151393 51.557079 1.4737
001143 -3.151393 51.561774 1.4666
001144 -3.151393 51.566469 1.4609
001145 -3.151393 51.571164 1.4563
001146 -3.151393 51.575859 1.4525
001147 -3.151393 51.580554 1.4493
001148 -3.151393 51.585249 1.4466
001149 -3.151393 51.589944 1.4443
001150 -3.151393 53.392802 1.1854
001151 -3.151393 53.397497 1.1856
001152 -3.151393 53.402192 1.1858
001153 -3.151393 53.406887 1.1859
001154 -3.151393 53.411582 1.1860
001155 -3.151393 53.416277 1.1859
001156 -3.151393 53.420972 1.1859
001157 -3.151393 53.425667 1.1857
001158 -3.151393 53.430362 1.1855
001159 -3.151393 53.435056 1.1852
001160 -3.151393 53.439751 1.1849
001161 -3.145922 51.420926 1.3193
001162 -3.145922 51.425621 1.3209
001163 -3.145922 51.430316 1.3227
001164 -3.145922 51.435011 1.3246
001165 -3.145922 51.439706 1.3267
001166 -3.145922 51.444401 1.3289
001167 -3.145922 51.449096 2.0712
001168 -3.145922 51.453791 2.0741
001169 -3.145922 51.458486 2.0774
001170 -3.145922 51.463181 2.0815
001171 -3.145922 51.467876 2.0864
001172 -3.145922 51.472570 2.0928
001173 -3.145922 51.477265 2.1012
001174 -3.145922 51.481960 2.1127
001175 -3.145922 51.486655 2.1293
001176 -3.145922 51.491350 2.1543
001177 -3.145922 51.496045 2.1939
001178 -3.145922 51.500740 2.2602
001179 -3.145922 51.505435 2.3743
001180 -3.145922 51.510130 2.5540
001181 -3.145922 51.514825 2.7167
001182 -3.145922 51.519520 2.6560
001183 -3.145922 51.524215 2.4609
001184 -3.145922 51.528910 1.6958
001185 -3.145922 51.533605 1.6065
001186 -3.145922 51.538300 1.5539
001187 -3.145922 51.542995 1.5214
001188 -3.145922 51.547690 1.5001
001189 -3.145922 51.552385 1.4855
001190 -3.145922 51.557079 1.4750
001191 -3.145922 51.561774 1.4671
001192 -3.145922 51.566469 1.4610
001193 -3.145922 51.571164 1.4562
001194 -3.145922 51.575859 1.4523
001195 -3.145922 51.580554 1.4491
001196 -3.145922 51.585249 1.4464
001197 -3.145922 53.378717 2.0232
001198 -3.145922 53.383412 2.0237
001199 -3.145922 53.388107 2.0241
001200 -3.145922 53.392802 2.0244
001201 -3.145922 53.397497 1.1892
001202 -3.145922 53.402192 1.1894
001203 -3.145922 53.406887 1.1896
001204 -3.145922 53.411582 1.1896
001205 -3.145922 53.416277 1.1896
001206 -3.145922 53.420972 1.1895
001207 -3.145922 53.425667 1.1893
001208 -3.145922 53.430362 1.1891
001209 -3.145922 53.435056 1.1887
001210 -3.145922 53.439751 1.9355
001211 -3.145922 53.444446 1.9351
001212 -3.145922 53.449141 1.9346
001213 -3.145922 53.453836 1.9340
001214 -3.140451 51.416231 1.3167
001215 -3.140451 51.420926 1.3181
001216 -3.140451 51.425621 1.3196
001217 -3.140451 51.430316 1.3212
001218 -3.140451 51.435011 1.3230
001219 -3.140451 51.439706 1.3249
001220 -3.140451 51.444401 1.3271
001221 -3.140451 51.449096 1.3296
001222 -3.140451 51.453791 2.0722
001223 -3.140451 51.458486 2.0755
001224 -3.140451 51.463181 2.0797
001225 -3.140451 51.467876 2.0849
001226 -3.140451 51.472570 2.0917
001227 -3.140451 51.477265 2.1008
001228 -3.140451 51.481960 2.1137
001229 -3.140451 51.486655 2.1330
001230 -3.140451 51.491350 2.1636
001231 -3.140451 51.496045 2.2167
001232 -3.140451 51.500740 2.3202
001233 -3.140451 51.505435 2.5594
001234 -3.140451 51.510130 2.0565
001235 -3.140451 51.514825 2.0562
001236 -3.140451 51.519520 2.0558
001237 -3.140451 51.524215 1.4404
001238 -3.140451 51.528910 1.8028
001239 -3.140451 51.533605 1.6446
001240 -3.140451 51.538300 1.5695
001241 -3.140451 51.542995 1.5284
001242 -3.140451 51.547690 1.5033
001243 -3.140451 51.552385 1.4869
001244 -3.140451 51.557079 1.4754
001245 -3.140451 51.561774 1.4671
001246 -3.140451 51.566469 1.4608
001247 -3.140451 51.571164 1.4558
001248 -3.140451 51.575859 1.4519
001249 -3.140451 53.369327 2.0258
001250 -3.140451 53.374022 2.0265
001251 -3.140451 53.378717 2.0271
001252 -3.140451 53.383412 2.0276
001253 -3.140451 53.388107 2.0281
001254 -3.140451 53.392802 2.0285
001255 -3.140451 53.397497 2.0288
001256 -3.140451 53.402192 2.0290
001257 -3.140451 53.406887 2.0292
001258 -3.140451 53.411582 1.1937
001259 -3.140451 53.416277 1.1937
001260 -3.140451 53.420972 1.1936
001261 -3.140451 53.425667 1.9406
001262 -3.140451 53.430362 1.9403
001263 -3.140451 53.435056 1.9399
001264 -3.140451 53.439751 1.9395
001265 -3.140451 53.444446 1.9389
001266 -3.140451 53.449141 1.9383
001267 -3.140451 53.453836 1.9377
001268 -3.140451 53.458531 1.9370
001269 -3.140451 53.463226 1.9362
001270 -3.134980 51.416231 1.3157
001271 -3.134980 51.420926 1.3170
001272 -3.134980 51.425621 1.3183
001273 -3.134980 51.430316 1.3199
001274 -3.134980 51.435011 1.3215
001275 -3.134980 51.439706 1.3234
001276 -3.134980 51.444401 1.3255
001277 -3.134980 51.449096 1.3279
001278 -3.134980 51.453791 1.3307
001279 -3.134980 51.458486 1.3340
001280 -3.134980 51.463181 2.0778
001281 -3.134980 51.467876 2.0831
001282 -3.134980 51.472570 2.0899
001283 -3.134980 51.477265 2.0992
001284 -3.134980 51.481960 2.1125
001285 -3.134980 51.486655 2.1326
001286 -3.134980 51.491350 2.1649
001287 -3.134980 51.496045 2.2225
001288 -3.134980 51.500740 2.3404
001289 -3.134980 51.505435 2.6459
001290 -3.134980 51.510130 2.0544
001291 -3.134980 51.514825 1.4392
001292 -3.134980 51.519520 1.4389
001293 -3.134980 51.524215 1.4385
001294 -3.134980 51.528910 1.8451
001295 -3.134980 51.533605 1.6563
001296 -3.134980 51.538300 1.5732
001297 -3.134980 51.542995 1.5294
001298 -3.134980 51.547690 1.5033
001299 -3.134980 51.552385 1.4864
001300 -3.134980 51.557079 1.4748
001301 -3.134980 51.561774 1.4664
001302 -3.134980 51.566469 1.4601
001303 -3.134980 51.571164 1.4552
001304 -3.134980 53.359937 2.0282
001305 -3.134980 53.364632 2.0291
001306 -3.134980 53.369327 2.0300
001307 -3.134980 53.374022 2.0308
001308 -3.134980 53.378717 2.0314
001309 -3.134980 53.383412 2.0321
001310 -3.134980 53.388107 2.0326
001311 -3.134980 53.392802 2.0331
001312 -3.134980 53.397497 2.0334
001313 -3.134980 53.402192 2.0337
001314 -3.134980 53.406887 2.0339
001315 -3.134980 53.411582 2.0339
001316 -3.134980 53.416277 1.9456
001317 -3.134980 53.420972 1.9455
001318 -3.134980 53.425667 1.9452
001319 -3.134980 53.430362 1.9449
001320 -3.134980 53.435056 1.9444
001321 -3.134980 53.439751 1.9439
001322 -3.134980 53.444446 1.9433
001323 -3.134980 53.449141 1.9426
